,logFC,AveExpr,t,P.Value,adj.P.Val,B
AT3G22830,2.50271544433011,1.7263873642575,8.10371209736409,7.41459491126043e-08,5.04192453965709e-05,7.63679249216703
AT5G66170,-1.34646711351682,5.95248357809343,-7.93138053229149,1.04308205611276e-07,6.696970429825e-05,7.96072436354336
AT3G16060,0.538957388334991,6.33691221421919,7.92883406616127,1.04838721150012e-07,6.696970429825e-05,7.9432813590011
AT1G50240,1.28162484866233,4.56941508106792,7.91126034390998,1.08576795520817e-07,6.73176132229063e-05,7.93178941188258
AT3G45980,0.532696366416901,7.22428307096748,7.89496110703487,1.12166948103746e-07,6.75565504579135e-05,7.87337047609421
AT5G10100,1.69663342883177,4.13255592989409,7.84183067528951,1.24745405530458e-07,7.21490808494287e-05,7.7741195906925
AT4G11960,-1.00106043739634,4.24570277430481,-7.82962696463666,1.2783515610373e-07,7.21490808494287e-05,7.76806387848065
AT5G64180,-1.0998944427773,4.09764044889386,-7.81700016560818,1.31115354969224e-07,7.21490808494287e-05,7.73683482610997
AT4G13430,1.31641599468219,8.67152327271362,7.80808866361454,1.33482644835281e-07,7.21490808494287e-05,7.70496820000667
AT3G20810,2.41667210329988,1.40755796270656,7.71439320043859,1.61217277163832e-07,8.49615050653396e-05,6.51925711348069
AT5G54930,1.06118257387585,2.46705351789611,7.59099324527032,2.07096081966731e-07,0.000105937506383726,7.10004948937925
AT2G35060,-0.700255345363002,5.84716358226224,-7.58154855541501,2.11121620711709e-07,0.000105937506383726,7.26167207009419
AT2G17265,0.737035379087989,5.91143068721256,7.57013027922744,2.16096431427904e-07,0.000105937506383726,7.23511858718633
AT1G69830,-1.74161963414937,3.49269194766423,-7.54605032012742,2.26988468997886e-07,0.000108748111965351,7.17933969048253
AT2G24580,-0.850311786639651,6.05996162586534,-7.48723209062026,2.56042059932563e-07,0.000119941480519521,7.0636223792185
AT3G48410,1.07264846932133,4.32195880850297,7.45205392686711,2.7522767943355e-07,0.000126126075705635,7.03133055198741
AT1G65060,-1.58736757205562,4.99197442095701,-7.43906714940029,2.82680124982738e-07,0.00012678504329013,6.99413322429828
AT1G13670,1.15122195860702,4.95068763376808,7.33266949633983,3.52150433227705e-07,0.000154652731925834,6.78143261404641
AT5G11150,0.849372513897586,4.15045406794109,7.31069701704632,3.68568899481874e-07,0.00015598605044327,6.74927769874007
AT5G49645,1.0289883555785,4.63370901849539,7.30410614166624,3.73646168902416e-07,0.00015598605044327,6.73251990649673
AT3G07650,1.35666684357602,3.75453431754415,7.29931071327386,3.77385605911138e-07,0.00015598605044327,6.7113591510074
AT3G45860,-1.79961901901314,0.692647386103314,-7.21544816786127,4.49401219630082e-07,0.000182180340573118,5.71159982454741
AT3G44326,-1.51932358359328,3.8559538775975,-7.19953822637065,4.64590296561527e-07,0.000184784216066358,6.52474792578161
AT4G36180,1.26195060235987,6.40346577830633,7.17545478984365,4.88596421811688e-07,0.000189738748016838,6.42408718716775
AT4G28100,0.818724241393766,4.57468056142754,7.16918928774343,4.95048915603703e-07,0.000189738748016838,6.46296213626177
AT4G21960,0.703518659623683,10.4674787857034,7.15173965834757,5.13486224882865e-07,0.000191301074916406,6.38238305357461
AT3G52920,0.563732498093044,5.80924762298394,7.14823370222173,5.17275202572825e-07,0.000191301074916406,6.3735386360731
AT3G27870,1.00606389681205,3.65865461553486,7.13843526714499,5.28018148243965e-07,0.000191591555815347,6.3926592621307
AT2G45660,1.90633059856249,3.04908610080569,7.13107562209458,5.36238225479386e-07,0.000191591555815347,6.26652469693936
AT4G31450,-0.96608454452245,5.94992347017106,-7.09602398685199,5.77235973723073e-07,0.00019792572859286,6.26589640421915
AT2G21660,1.4766680883977,8.48406083289528,7.07555513385935,6.02657589830902e-07,0.00019792572859286,6.21228734033359
AT5G48880,-1.47609878679373,5.0372602597246,-7.07470038212941,6.03743914041042e-07,0.00019792572859286,6.24549252086018
AT5G07000,-1.44003617394243,3.43191116562763,-7.07157710761429,6.07730538416242e-07,0.00019792572859286,6.25036733405018
AT3G48690,-1.07320541692176,6.69516345897781,-7.06995457019843,6.09812277574278e-07,0.00019792572859286,6.20118930434423
AT3G15810,-0.571391162910563,6.06143969490261,-7.06957347388056,6.10302294048191e-07,0.00019792572859286,6.20479777079219
AT3G17609,0.759911939161652,5.18515780748115,7.04496927779393,6.42812628660333e-07,0.000201163487158104,6.18173906690301
AT2G33620,1.56501460682765,4.31534175513695,7.04059025606559,6.4878322112871e-07,0.000201163487158104,6.20283077202959
AT5G27670,0.907600447292554,5.74101834466623,7.03421864276212,6.57572811685537e-07,0.000201163487158104,6.14387673694904
AT1G63410,1.26790489001457,2.52282774970751,7.03358231185365,6.58457334625673e-07,0.000201163487158104,6.0479416813171
AT1G15550,-1.18796096621967,5.54313361533237,-7.0242695973317,6.71543452075094e-07,0.000202230513853471,6.12494663544348
AT4G12400,-1.88573990612193,6.0905264053955,-7.00201370722304,7.03913284677953e-07,0.000208992845648046,6.07505603263237
AT4G09030,0.794849845273164,5.68238142630747,6.98409039186159,7.31147457152678e-07,0.000214063727733034,6.04025420521218
AT5G59590,-1.93572373513511,4.18811000786564,-6.97460646043945,7.45994759977849e-07,0.00021541876082648,6.06930255009971
AT2G34190,1.34229256532842,4.51993083668073,6.95673934167577,7.74815252243832e-07,0.000220717642125675,6.026150021473
AT1G29160,0.824046822718964,4.26429655798165,6.93886704536865,8.0479217824138e-07,0.000226200254897711,5.99307685139302
AT1G21090,1.25270912750788,4.19503519752619,6.93161758900462,8.17289594063608e-07,0.000226690324248169,5.98149079537933
AT3G51740,1.67577149680007,5.59207925357199,6.88912788879866,8.94665187769296e-07,0.000244929118937361,5.85123143569771
AT4G20890,0.691527599384608,7.48539319434889,6.87917480740538,9.13856161543701e-07,0.000246975485709503,5.79594708998542
AT1G19880,0.592152024671534,5.99682963611456,6.84609754509665,9.80732952646494e-07,0.000261694311921368,5.73795083642129
AT5G19780,0.548795647540767,8.13474889132668,6.80765438314922,1.0648253616143e-06,0.000279187351375231,5.645596925829
AT4G18510,1.96561284874177,3.03844749474618,6.79550935831774,1.09290672217802e-06,0.000279187351375231,5.63977426616687
AT3G13224,-0.620785904828267,4.64349560876308,-6.79323545617379,1.09824846613488e-06,0.000279187351375231,5.67961485964675
AT1G65590,-0.842635534424189,6.31877600633379,-6.79280313654585,1.09926708558559e-06,0.000279187351375231,5.62011727214603
AT5G10170,1.02502758624697,6.18148962194618,6.75656478051332,1.18820104548598e-06,0.000298181881414814,5.54476080017141
AT1G19600,0.998362358426156,6.45980929125162,6.73665888480484,1.24016933345063e-06,0.000307561994695755,5.49945794633387
AT4G12030,2.00936083758162,5.11095976248788,6.71260798665214,1.30609071401694e-06,0.000320144095947407,5.49611149277111
AT1G47970,0.673539581996801,6.2445914994238,6.70511119501786,1.32736709500244e-06,0.000321619521409788,5.4334696544298
AT1G28290,0.923525744526348,9.26564411555982,6.6791825038831,1.40374215658496e-06,0.000334054813618586,5.37744514152476
AT5G54470,2.20041289168283,2.29725769545124,6.67699685152703,1.41038322637828e-06,0.000334054813618586,5.24715535643661
AT5G25110,-1.72794898534587,4.39806719533011,-6.64996009284823,1.49525629411492e-06,0.000347683465646115,5.39512392025792
AT5G61230,-0.538265371090124,6.11125544260512,-6.64821531512578,1.50091059647991e-06,0.000347683465646115,5.31431986579543
AT1G60470,4.24124803738617,1.62698239720538,6.64281218900767,1.5185603141243e-06,0.000347948385018915,4.67985691434137
AT2G34420,-4.76353764111469,7.81301079079437,-6.60373647426121,1.65272206420999e-06,0.000373107174503848,5.23938020598817
AT3G19040,1.89129335922325,1.10891523386173,6.59740415332693,1.67558412081007e-06,0.000373107174503848,4.54499921021078
AT4G36880,-1.94465711097227,3.11320558988196,-6.59354626006473,1.68967161388504e-06,0.000373107174503848,5.27013448914758
AT3G10020,-2.06811624037386,5.99584513878812,-6.59096647573449,1.69915980798716e-06,0.000373107174503848,5.21477730737619
AT5G17300,1.78053307125747,5.73961902228641,6.58150406591876,1.73443280598051e-06,0.000376926222165661,5.2018864460606
AT5G15860,-0.942927888769576,5.39085057124541,-6.57020119725486,1.77755444305654e-06,0.000377908027909625,5.17268499678006
AT5G51590,1.20314301976966,4.31491548401055,6.56883247581401,1.7828505059666e-06,0.000377908027909625,5.22424216554222
AT2G41620,0.631896641098764,5.83310925665855,6.56628967165494,1.79273258021644e-06,0.000377908027909625,5.1480107521087
AT1G64200,-0.841042769112065,6.36794944115586,-6.52059519972922,1.98023131660128e-06,0.000411855931624553,5.03512537624244
AT3G19710,2.41381768170951,7.33973255427609,6.51639422880626,1.99845077711857e-06,0.000411855931624553,5.02495428075508
AT1G49230,1.88817313791947,1.5498200610947,6.51320686983997,2.01238903972149e-06,0.000411855931624553,4.82693265814975
AT1G75990,0.634454692472123,5.56896610109867,6.50701402212841,2.03975639025434e-06,0.000413442929870783,5.02718104429091
AT1G79930,0.683232251815609,7.94844272656394,6.48101128575624,2.1589046497549e-06,0.000433425809684126,4.94381566783087
AT1G75640,1.00146791604979,4.50046738064717,6.41871138856909,2.47432764863929e-06,0.00049206440408789,4.89078049028462
AT5G23575,0.923895616615542,6.70407930465922,6.40270987811053,2.56273208462724e-06,0.000504882171438712,4.77528400725748
AT5G55990,0.693316192572135,4.40196367049108,6.38527196891001,2.66277097166553e-06,0.000512574955708801,4.82388986094661
AT1G59540,1.42430660808674,3.9878019564136,6.37993658954922,2.69417326499039e-06,0.000512574955708801,4.83289574330027
AT5G03680,2.22892687595929,1.78739818993138,6.3729695961662,2.73575169252172e-06,0.000512574955708801,4.59835780833486
AT4G30960,-0.680225626529478,8.23880875287894,-6.37159457451896,2.74403519730849e-06,0.000512574955708801,4.70705241563792
AT1G60940,-0.725529422651989,6.59565550527025,-6.37115757375718,2.74667319467009e-06,0.000512574955708801,4.70646364934937
AT1G64390,1.63657279612574,6.86522589041784,6.37099188047483,2.74767409843902e-06,0.000512574955708801,4.70621465241587
AT3G07365,-4.54266474303977,-0.367880975684722,-6.3637949750041,2.79151158023029e-06,0.000516184772905741,2.82863548881077
AT3G04610,0.49373026605022,5.92879855764696,6.35017313781365,2.8764594417102e-06,0.000527267522010879,4.67295515575945
AT5G15840,3.09832664664066,0.271925145505863,6.32786432055297,3.02135229706631e-06,0.000549052641570325,3.36630662511329
AT4G09760,-1.14062462397049,4.56653602332792,-6.32067109674879,3.0696509151018e-06,0.00055119273942715,4.67027123164953
AT3G05165,-1.23198808811374,7.13359850768567,-6.31586973788965,3.10232955043069e-06,0.00055119273942715,4.583968575065
AT1G78570,-0.810382167003453,8.57542729402722,-6.31452119704041,3.11157191612101e-06,0.00055119273942715,4.58422263306563
AT5G38300,1.62679213504973,2.34879642203589,6.30832283101992,3.15441768964911e-06,0.000554126040815027,4.63405463747669
AT1G13740,0.899134810655741,3.95708538552077,6.29672722865488,3.23620374031802e-06,0.000563794833437223,4.65332908806325
AT5G05090,-1.18594578528238,2.66153126166732,-6.28307805662573,3.33526687757429e-06,0.00057023411803276,4.5940424901943
AT1G73600,2.36016393756558,5.81583854222349,6.28283889587035,3.33703011729615e-06,0.00057023411803276,4.5665959315994
AT5G45200,1.01488188939474,3.60098817039306,6.27417492891137,3.40155498501167e-06,0.00057023411803276,4.61612601669851
AT3G07410,1.04279905738427,4.10943463926132,6.2734190901286,3.40724442519494e-06,0.00057023411803276,4.59998155097567
AT3G50400,-1.9454399637199,5.00866993452845,-6.27204675515973,3.41759938477631e-06,0.00057023411803276,4.5580033595951
AT1G04680,0.935878590490991,6.55239493176833,6.26395552387516,3.47931128540985e-06,0.00057023411803276,4.47537179748305
AT3G49680,0.680543299614004,6.11049759271025,6.26034604002727,3.50720828600595e-06,0.00057023411803276,4.46987889089075
AT1G28170,-2.01301220511221,2.03461477396816,-6.25416436183701,3.5555191753138e-06,0.00057023411803276,4.34472132580543
AT1G61820,-1.29445406866446,6.61489893009414,-6.2529029174428,3.56546111357141e-06,0.00057023411803276,4.45282923856605
AT3G02020,2.25851330436594,6.75885921907195,6.25251228774931,3.56854559571998e-06,0.00057023411803276,4.4546067287713
AT1G07820,0.820234308223758,6.3342506545959,6.25223636545273,3.57072597629622e-06,0.00057023411803276,4.45232291098199
AT3G58990,2.07918317362657,5.98044795650966,6.24509467177327,3.62763847889971e-06,0.000574967061166961,4.45817033440158
AT5G05560,0.953265711840524,4.54352395736902,6.23263926450936,3.72913165486871e-06,0.00057547837306815,4.48811173491574
AT1G36370,-0.603497788874011,5.76076838666775,-6.23206266138978,3.73390001715995e-06,0.00057547837306815,4.41780871339206
AT5G55820,1.12333465192769,4.71763834855685,6.22819408975495,3.76605419215164e-06,0.00057547837306815,4.46947083132466
AT3G63430,1.56872519657613,3.70736497939476,6.22807320101619,3.76706353705171e-06,0.00057547837306815,4.51851644986905
AT1G80180,-1.01304176697548,6.85120646411346,-6.22803732131417,3.76736316334937e-06,0.00057547837306815,4.39336026008373
AT3G01970,-1.56479379021079,2.3750106849086,-6.2134005885664,3.89165339979419e-06,0.000590187436457997,4.38452182428033
AT4G13770,1.93919142627578,7.29343635432939,6.20641789175643,3.95242136726402e-06,0.000595121731585182,4.34588333338061
AT4G10500,-2.46427242257326,2.81915717867927,-6.18770282773828,4.12013450665119e-06,0.000615902799989249,4.40631621124092
AT2G34310,-0.568416400243156,5.1492126409872,-6.1845746528247,4.14887085381752e-06,0.000615902799989249,4.34564775325336
AT5G28919,0.732288426428003,5.49014332208468,6.16878025745899,4.29713110726806e-06,0.000633451214973501,4.29881352379925
AT2G44230,-1.30687340237061,5.20853431690868,-6.16258971020063,4.35671221812102e-06,0.000637774260819382,4.29455926454697
AT5G23920,-1.27417044398673,5.98480735875005,-6.15306181556419,4.45007256721844e-06,0.000646948480806653,4.25021845359371
AT1G75370,-0.601719938241773,5.83120012390398,-6.14601690595631,4.52041931247863e-06,0.000652674240459244,4.22903046371636
AT1G50010,0.587553352128431,8.7891261669151,6.13786735111643,4.60321951005606e-06,0.000660107940625727,4.19638658441857
AT1G01510,0.481007531334626,5.65790979723348,6.13182239583952,4.66563926647191e-06,0.000664538349575864,4.20863108179297
AT2G39220,2.29831172133884,3.36015637726759,6.11806251073662,4.81097657649872e-06,0.000680640176057672,4.28293185450514
AT5G55530,0.537297610899032,5.74327191144776,6.10443733560843,4.95946351863363e-06,0.000696122607514304,4.14094740149208
AT5G59870,1.0506469096137,6.41750826780587,6.10200534959025,4.98645700828557e-06,0.000696122607514304,4.11885160115729
AT5G13240,-0.69633523987808,4.89936556075579,-6.08383989868647,5.19290100770072e-06,0.000720173376594284,4.14703740952952
AT4G34750,1.0193364740281,3.73687164734448,6.07514268180536,5.29482038675298e-06,0.000726813771798765,4.18478379316073
AT1G71870,1.2348809715218,5.10035060834903,6.07008087878245,5.35507847603436e-06,0.000726813771798765,4.09051194103868
AT1G63100,1.80743758422559,4.508851221345,6.06803505588695,5.37963175780442e-06,0.000726813771798765,4.14376138763592
AT1G54120,-1.01300743345774,2.5964766407924,-6.0674959805499,5.38612072822359e-06,0.000726813771798765,4.14326527093648
AT3G12810,0.507272713294667,5.78763502072641,6.06525544299159,5.41317657364355e-06,0.000726813771798765,4.05070698792596
AT4G28040,-1.53078057617163,4.79768652417176,-6.06190078617351,5.45394649922394e-06,0.000727653115212916,4.10686067892185
AT2G36570,1.7063759311155,5.41381258160188,6.05487013064204,5.54041473919342e-06,0.000733054192798908,4.05444038939347
AT5G36160,-0.770094943733102,5.65689991991484,-6.05208622493786,5.57504006162986e-06,0.000733054192798908,4.02692499193086
AT3G09440,1.21675831037998,7.81557634834657,6.0470934963015,5.63769400789166e-06,0.000733054192798908,3.9915921585832
AT5G48070,2.05786365229449,4.14069029626187,6.04490537028762,5.66537964407192e-06,0.000733054192798908,4.09784955636576
AT2G04240,-0.799208882688998,4.70282561946742,-6.04467493986975,5.66830329346404e-06,0.000733054192798908,4.06768949261644
AT2G40480,1.29252744128659,5.34635734360515,6.03839772606038,5.7485441463481e-06,0.000736191204066389,4.01583079620338
AT4G35730,1.32252012542306,3.56672946967379,6.03732229948398,5.76240743220845e-06,0.000736191204066389,4.11015357142127
AT3G59765,1.41871856152726,3.12659502635305,6.02805115590564,5.88334995599335e-06,0.000747114560676746,4.09518877233043
AT1G17665,1.70276557304922,1.31974855365945,6.0141835543675,6.06912344818489e-06,0.000764371484848622,3.75590673416023
AT3G54820,1.80469939361511,2.38611899332052,6.01252317747041,6.09176515439129e-06,0.000764371484848622,4.01466941617116
AT2G13540,0.65409876872129,5.67163373075792,6.00697072223733,6.16811106206838e-06,0.000766151647064138,3.9267382818422
AT2G41460,0.700336831826219,3.45139716030599,6.00621033478097,6.17864231503337e-06,0.000766151647064138,4.0479792181639
AT3G02120,1.27823860351713,4.01450701460707,6.00159483743516,6.24296233783401e-06,0.000769600269482696,4.01457084505633
AT4G35720,2.816252906202,2.08550932464142,5.99269537963461,6.36892366768595e-06,0.000780563435551278,3.87978573938105
AT5G18700,1.02846661162389,4.900255347624,5.97707149865585,6.59638864028637e-06,0.000802098919309261,3.90568938072585
AT5G54160,-0.889190098064535,8.87755005858848,-5.97543161059211,6.62074060530415e-06,0.000802098919309261,3.83720958038654
AT2G43100,1.75084050095032,6.30154322068574,5.97126205340338,6.68307272235517e-06,0.000805023845641411,3.83719883763142
AT1G30820,1.39477953916741,6.80168812578879,5.9653708906473,6.77216682106487e-06,0.00080817376381039,3.81390427322504
AT1G76540,1.01741718178178,4.86038641176,5.96446992100458,6.78589925021058e-06,0.00080817376381039,3.87898124168064
AT4G34450,0.372583021330668,8.6764178912767,5.95522884176473,6.92840584362513e-06,0.00082015771109763,3.78997921693971
AT1G12970,-0.742310772883608,4.49633181857153,-5.95292949962538,6.96433730011745e-06,0.00082015771109763,3.87341143786473
AT4G33550,-2.22320070377712,4.27498193009093,-5.94849138606617,7.03423106681437e-06,0.000823786616046927,3.89912590380234
AT1G69440,0.855511756109747,2.98130572315702,5.94600219531226,7.07374585948107e-06,0.000823837363082104,3.91902314639884
AT5G63950,0.709443966345625,5.43896043850344,5.93120382504716,7.31339739346319e-06,0.000847068225572549,3.76948169214928
AT4G21820,1.41086944055288,3.39590541256019,5.91670346687508,7.55628278657801e-06,0.000860713486506805,3.85427071572477
AT3G19030,0.659214676581067,6.56305254192552,5.91505828115114,7.58435640228953e-06,0.000860713486506805,3.7000161923916
AT5G57110,0.737285289913401,7.72396643169921,5.91257810509644,7.62688014899556e-06,0.000860713486506805,3.69085286397814
AT1G07040,-0.581588442764707,4.95710231289095,-5.90987468598074,7.67350933150252e-06,0.000860713486506805,3.75354923749911
AT5G10390,1.12466255525904,4.27562313052175,5.90667202658646,7.72912700819347e-06,0.000860713486506805,3.79766385575654
AT5G45110,-0.92196348506909,5.06150820369502,-5.90633664497129,7.73497507261646e-06,0.000860713486506805,3.74562025683144
AT1G20693,0.646979925000249,7.29339705917343,5.90506706603429,7.75715379568666e-06,0.000860713486506805,3.67297328478623
AT3G18900,2.59392651306312,1.69054596001193,5.90502704432388,7.75785400551674e-06,0.000860713486506805,3.63778481197757
AT1G72730,0.950425720049029,5.7523995806663,5.89949911952028,7.85519291598008e-06,0.00086195371337706,3.69030444452331
AT3G58650,1.16639561381887,3.92788315168609,5.89847290826465,7.87340004252655e-06,0.00086195371337706,3.79305858247867
AT1G07400,-4.67812079005207,3.12973397959888,-5.89675363546563,7.90400029815291e-06,0.00086195371337706,3.72326141889817
AT5G54940,-0.969177311267367,7.4432364693815,-5.89515340329951,7.93259110033917e-06,0.00086195371337706,3.65111460631872
AT3G26450,-1.27589930668123,6.60201537239111,-5.88999436662232,8.02548799190084e-06,0.000867575830098819,3.64582904427784
AT3G06130,0.673248885153652,5.48786053245038,5.87410052345431,8.31873648218511e-06,0.000894688597165623,3.64710605340733
AT2G32560,-1.20107793070819,5.52232336535669,-5.8704422526038,8.38777053134159e-06,0.000895751358345958,3.6389045906792
AT3G19490,0.551760024011417,5.28143738498711,5.86693405313689,8.4545228275592e-06,0.000895751358345958,3.63439468719237
AT5G11330,-0.741120482253623,4.29486299156904,-5.86685167495763,8.45609678893955e-06,0.000895751358345958,3.70674639769047
AT3G08690,-0.624991256952318,5.12911102658719,-5.86246142161803,8.54041418443932e-06,0.000900159655039904,3.64006105899242
AT5G59540,-1.34347153561573,5.61379527515216,-5.85526612310408,8.68046731646527e-06,0.000910277879516635,3.60293948753886
AT4G27940,0.646144698236773,3.86141689884562,5.8531157866384,8.72277664432449e-06,0.000910277879516635,3.70435841744198
AT1G52700,3.41336627933642,1.10591503416031,5.84410645953803,8.90234572591652e-06,0.000924440630060691,3.20120944996661
AT5G51600,1.31375097196856,4.34491637828096,5.83990276410854,8.98742006967328e-06,0.000925051803783645,3.63824833090787
AT5G22020,-0.951068038802871,6.34467105895133,-5.83948121258803,8.99599714305727e-06,0.000925051803783645,3.53362397837607
AT5G12030,-6.63932294135882,2.99340910293669,-5.8259853285157,9.27505773631617e-06,0.000949117558648276,3.13630873666647
AT4G26660,1.37717807565771,4.47288263715769,5.82259340685711,9.34657513013324e-06,0.000949947957782391,3.59449127400851
AT5G64310,1.24949167846917,5.26157524072953,5.8174162943671,9.4568208530673e-06,0.000949947957782391,3.54000724873064
AT1G53140,1.20791862574735,4.00464930838212,5.81735246712596,9.45818830488882e-06,0.000949947957782391,3.613342065309
AT2G29550,0.960047368999509,7.61298972781546,5.81710796647201,9.46342842193084e-06,0.000949947957782391,3.47655198126274
AT1G12160,0.706188076366161,4.95681683546944,5.79803898144226,9.88138895052069e-06,0.000982632087688835,3.51372906391804
AT4G14960,0.471067423250698,9.35650841390454,5.79790605058811,9.88436785184516e-06,0.000982632087688835,3.44384199769327
AT2G30550,-1.08049943581875,4.6572051867766,-5.79592492429201,9.92887261279515e-06,0.000982632087688835,3.52804309516312
AT5G42580,-2.3301526647706,3.75467221498418,-5.79260006703369,1.00040241229727e-05,0.000983251213903484,3.5907458205241
AT3G54450,3.19047166843345,-0.48895120826232,5.79152640001721,1.00284160810839e-05,0.000983251213903484,1.9044730636409
AT3G03890,-0.713655913726532,4.78291546465966,-5.78502165921551,1.01774980165708e-05,0.000993248417543112,3.49065341503481
AT1G48320,-0.75800758705246,4.45149094381501,-5.77882365999423,1.03216565146663e-05,0.00100046652776515,3.50005887664743
AT3G53830,-1.99198288768151,3.77638453900469,-5.77776955464622,1.03463806002279e-05,0.00100046652776515,3.55193121204014
AT1G02730,1.31186529358202,6.03715093174967,5.7714304856935,1.0496345051834e-05,0.0010103331218843,3.39103222748616
AT5G13980,0.491753268027098,7.17665886669217,5.75726091795151,1.08396382472603e-05,0.00103671002217983,3.34089203397522
AT3G60740,0.595553721403726,5.19595815885231,5.75346206388036,1.09336098462559e-05,0.00103671002217983,3.38467700946069
AT5G24300,-1.03371033600564,5.17529948242279,-5.7534389963503,1.09341829983323e-05,0.00103671002217983,3.39244532186582
AT3G07160,0.404301603897469,7.61291541848692,5.75211651406898,1.09670936881452e-05,0.00103671002217983,3.32973556903968
AT3G05840,-0.433874758909062,7.41838729376545,-5.74986548830246,1.10233445398906e-05,0.00103727819369179,3.32426812648699
AT1G67325,-0.375867402091009,5.04361613184468,-5.74459858694,1.11561132735997e-05,0.00103727819369179,3.38566247073047
AT3G27820,-0.780825859220635,6.81824780144266,-5.74314717694122,1.11929868563538e-05,0.00103727819369179,3.31102312739403
AT5G25754,0.633322638432996,4.681743253798,5.74192314307732,1.12241806067081e-05,0.00103727819369179,3.40370398404302
AT3G11830,0.867246249615511,7.87891428498101,5.7404621385077,1.12615296687195e-05,0.00103727819369179,3.30444327761326
AT2G22400,1.03091969454949,6.18274579979924,5.74019608481938,1.12683447037676e-05,0.00103727819369179,3.31606272854523
AT1G73480,-1.34570886571787,3.86666764988211,-5.73207469828356,1.14784153748327e-05,0.00104582505485338,3.44171518644989
AT2G25060,1.40272480182697,4.35140073790121,5.7318140263242,1.14852238662654e-05,0.00104582505485338,3.40634283422101
AT4G10040,-0.788523961103957,5.51054736297458,-5.73086565986333,1.15100290666975e-05,0.00104582505485338,3.31719255032925
AT1G53560,-1.04256015930213,4.55276625090106,-5.71931251010986,1.18166397625042e-05,0.00106675435251697,3.36687253951231
AT3G54360,-0.734172588525412,6.02283717751502,-5.71838623653377,1.18415805734806e-05,0.00106675435251697,3.27175621607861
AT1G59700,-1.43082489206384,3.56087013011163,-5.71455794119976,1.19452326096679e-05,0.00107151278047575,3.41642341305801
AT5G17010,-0.858217814605994,5.5935367247884,-5.71227064620017,1.20076033143041e-05,0.0010716685768637,3.27278507622603
AT3G03680,1.15202021109778,4.83285674409847,5.7107721214123,1.20486457645492e-05,0.0010716685768637,3.32822094341033
AT1G15080,1.47695771887771,1.92025372631066,5.70014323937792,1.23438965909443e-05,0.00108288427330506,3.30276886778087
AT3G01850,-0.53835639646161,4.11043995575183,-5.69979743606771,1.23536254935605e-05,0.00108288427330506,3.34873427846871
ENSRNA049493837,0.966758563141685,5.14171991319871,5.69890947247582,1.23786435220745e-05,0.00108288427330506,3.2879669454813
AT4G02830,-1.52486444832654,3.76740206552596,-5.69885345846814,1.2380223428203e-05,0.00108288427330506,3.37468381641064
AT1G34355,1.30842660788421,4.01178650228405,5.69204140746092,1.25739041461573e-05,0.00109120784681004,3.34184166742185
AT3G59710,-1.86157770484793,1.20853116344756,-5.69186662813697,1.25789139836261e-05,0.00109120784681004,3.09557598646922
AT5G66230,1.27637034109541,4.43954632654509,5.68710699963279,1.27161291166922e-05,0.0010984212841256,3.29674779362283
AT2G43800,1.08985135186915,5.01672134806452,5.68280641486063,1.28414242963089e-05,0.0010984212841256,3.24532162306218
AT4G12330,-1.99725105201407,4.46209196596212,-5.68207248306375,1.28629325501546e-05,0.0010984212841256,3.30496146321034
AT5G03870,1.39075041550325,3.49931791664114,5.6818146887254,1.28704960711112e-05,0.0010984212841256,3.34139524336085
AT4G15248,1.76896352208101,2.14527788056233,5.67411337811971,1.30985534909433e-05,0.00111337704673018,3.24355489322558
AT2G31360,1.03220818355349,6.44811450669175,5.66851575617576,1.32668998830376e-05,0.00111684142470623,3.14844027949466
AT1G28390,1.1846011356675,4.27132605200811,5.66802857525767,1.32816557336413e-05,0.00111684142470623,3.27650060815797
AT5G22480,0.687196148926509,5.0481866719502,5.66748121954068,1.32982541556577e-05,0.00111684142470623,3.20749648794726
AT1G03820,1.95176852325649,3.96250094837948,5.6546525237843,1.36934033870308e-05,0.00114093797802201,3.25363311172406
AT2G23380,0.688572162158659,5.487215790284,5.65465196990056,1.36934207039644e-05,0.00114093797802201,3.1515390284324
AT1G04050,0.833779317218432,3.08286425160504,5.6453198295874,1.3988381718359e-05,0.0011586514440579,3.27472488610916
AT5G04950,-1.83246798650462,7.17716383310685,-5.64445805157543,1.40159448877972e-05,0.0011586514440579,3.0898861475118
AT5G10400,1.00396997801947,5.64700539740746,5.63548712433884,1.43061841688069e-05,0.00117113569474983,3.10304325816666
AT1G21440,1.58855434835652,6.50267692423691,5.63426984976824,1.43460368519815e-05,0.00117113569474983,3.07364709037542
AT1G13430,-1.22154644685688,2.79624650155114,-5.63417441139057,1.43491662196152e-05,0.00117113569474983,3.24484301166738
AT5G49945,0.829465142247846,4.81183191934439,5.63295562069517,1.43891909364424e-05,0.00117113569474983,3.1480454091139
AT2G36200,1.05931642941233,5.01112613477186,5.62876276287162,1.45277551917019e-05,0.00117786569015799,3.11931808430614
AT1G03850,-1.47372411900469,6.16522652521403,-5.61918634217321,1.48493621115151e-05,0.0011993277904626,3.05133215669382
AT2G15128,1.42418498854295,1.41963807414411,5.60892798650061,1.52019359282414e-05,0.00122311759300507,3.07153132658534
AT5G63120,0.558245207501079,4.55761627825944,5.5979131403066,1.55900272775107e-05,0.00124957328901112,3.07952385195127
